id,name,x,y,weight,distance
899,899,2985,8536,-1,-1
900,900,2988,9805,-1,-1
901,901,2990,3960,-1,-1
902,902,2992,7496,-1,-1
903,903,2993,6635,-1,-1
904,904,2993,9037,-1,-1
905,905,2996,8713,-1,-1
906,906,2996,9501,-1,-1
907,907,2997,2518,-1,-1
908,908,2998,1043,-1,-1
909,909,3000,7231,-1,-1
910,910,3004,1031,-1,-1
911,911,3005,1029,-1,-1
912,912,3005,2532,-1,-1
913,913,3006,424,-1,-1
914,914,3008,8641,-1,-1
915,915,3013,7383,-1,-1
916,916,3015,2731,-1,-1
917,917,3019,1438,-1,-1
918,918,3019,9201,-1,-1
919,919,3021,4321,-1,-1
920,920,3021,4875,-1,-1
921,921,3024,4435,-1,-1
922,922,3025,9566,-1,-1
923,923,3026,7345,-1,-1
924,924,3036,6486,-1,-1
925,925,3036,9684,-1,-1
926,926,3041,5073,-1,-1
927,927,3045,8563,-1,-1
928,928,3046,7674,-1,-1
929,929,3047,8667,-1,-1
930,930,3048,6076,-1,-1
931,931,3051,6766,-1,-1
932,932,3054,3066,-1,-1
933,933,3062,6247,-1,-1
934,934,3062,6650,-1,-1
935,935,3069,7744,-1,-1
936,936,3074,2364,-1,-1
937,937,3075,705,-1,-1
938,938,3077,6056,-1,-1
939,939,3078,2649,-1,-1
940,940,3078,9181,-1,-1
941,941,3086,4980,-1,-1
942,942,3086,6170,-1,-1
943,943,3088,7319,-1,-1
944,944,3089,2459,-1,-1
945,945,3097,7924,-1,-1
946,946,3102,3931,-1,-1
947,947,3104,224,-1,-1
948,948,3105,7822,-1,-1
949,949,3111,4529,-1,-1
950,950,3113,7762,-1,-1
951,951,3114,5622,-1,-1
952,952,3115,4847,-1,-1
953,953,3115,6666,-1,-1
954,954,3116,5138,-1,-1
955,955,3117,9975,-1,-1
956,956,3123,1769,-1,-1
957,957,3125,7700,-1,-1
958,958,3136,7551,-1,-1
959,959,3141,4238,-1,-1
960,960,3141,8688,-1,-1
961,961,3142,4615,-1,-1
962,962,3143,3167,-1,-1
963,963,3154,7273,-1,-1
964,964,3155,7425,-1,-1
965,965,3158,3506,-1,-1
966,966,3160,6765,-1,-1
967,967,3162,8687,-1,-1
968,968,3163,1995,-1,-1
969,969,3164,983,-1,-1
970,970,3168,6580,-1,-1
971,971,3169,738,-1,-1
972,972,3169,2033,-1,-1
973,973,3172,5592,-1,-1
974,974,3178,2019,-1,-1
975,975,3179,6461,-1,-1
976,976,3180,8914,-1,-1
977,977,3181,317,-1,-1
978,978,3182,3630,-1,-1
979,979,3183,3534,-1,-1
980,980,3184,554,-1,-1
981,981,3197,4338,-1,-1
982,982,3200,304,-1,-1
983,983,3203,1950,-1,-1
984,984,3203,8987,-1,-1
985,985,3204,8879,-1,-1
986,986,3211,7985,-1,-1
987,987,3218,3846,-1,-1
988,988,3225,2693,-1,-1
989,989,3231,1292,-1,-1
990,990,3240,2025,-1,-1
991,991,3241,9077,-1,-1
992,992,3242,3474,-1,-1
993,993,3247,3456,-1,-1
994,994,3251,3762,-1,-1
995,995,3265,979,-1,-1
996,996,3266,1496,-1,-1
997,997,3268,2896,-1,-1
998,998,3276,5785,-1,-1
999,999,3276,7036,-1,-1
1000,1000,3287,4948,-1,-1
1001,1001,3289,5934,-1,-1
1002,1002,3290,2472,-1,-1
1003,1003,3290,3101,-1,-1
1004,1004,3291,6976,-1,-1
1005,1005,3291,9066,-1,-1
1006,1006,3296,8021,-1,-1
1007,1007,3298,56,-1,-1
1008,1008,3300,7246,-1,-1
1009,1009,3300,7432,-1,-1
1010,1010,3303,9464,-1,-1
1011,1011,3305,6314,-1,-1
1012,1012,3308,2496,-1,-1
1013,1013,3308,2809,-1,-1
1014,1014,3309,501,-1,-1
1015,1015,3310,4605,-1,-1
1016,1016,3312,8431,-1,-1
1017,1017,3314,4018,-1,-1
1018,1018,3318,6540,-1,-1
1019,1019,3319,9029,-1,-1
1020,1020,3324,2543,-1,-1
1021,1021,3324,4011,-1,-1
1022,1022,3330,6747,-1,-1
1023,1023,3330,7659,-1,-1
1024,1024,3331,1818,-1,-1
1025,1025,3346,6119,-1,-1
1026,1026,3364,5493,-1,-1
1027,1027,3366,7522,-1,-1
1028,1028,3367,49,-1,-1
1029,1029,3374,6135,-1,-1
1030,1030,3377,6117,-1,-1
1031,1031,3379,3484,-1,-1
1032,1032,3380,1630,-1,-1
1033,1033,3383,2866,-1,-1
1034,1034,3384,9035,-1,-1
1035,1035,3387,4781,-1,-1
1036,1036,3389,9765,-1,-1
1037,1037,3390,8807,-1,-1
1038,1038,3391,2965,-1,-1
1039,1039,3393,1838,-1,-1
1040,1040,3402,1161,-1,-1
1041,1041,3408,4853,-1,-1
1042,1042,3410,4136,-1,-1
1043,1043,3413,7535,-1,-1
1044,1044,3417,6700,-1,-1
1045,1045,3423,6071,-1,-1
1046,1046,3424,4267,-1,-1
1047,1047,3424,6910,-1,-1
1048,1048,3433,4568,-1,-1
1049,1049,3435,9835,-1,-1
1050,1050,3436,9665,-1,-1
1051,1051,3443,3952,-1,-1
1052,1052,3449,4355,-1,-1
1053,1053,3451,9006,-1,-1
1054,1054,3452,249,-1,-1
1055,1055,3455,1803,-1,-1
1056,1056,3463,1401,-1,-1
1057,1057,3467,3148,-1,-1
1058,1058,3469,4639,-1,-1
1059,1059,3476,2464,-1,-1
1060,1060,3477,9694,-1,-1
1061,1061,3480,971,-1,-1
1062,1062,3480,3974,-1,-1
1063,1063,3483,5256,-1,-1
1064,1064,3487,8285,-1,-1
1065,1065,3488,1764,-1,-1
1066,1066,3501,4549,-1,-1
1067,1067,3505,9284,-1,-1
1068,1068,3509,9832,-1,-1
1069,1069,3514,5182,-1,-1
1070,1070,3515,5519,-1,-1
1071,1071,3516,1593,-1,-1
1072,1072,3530,8772,-1,-1
1073,1073,3532,6051,-1,-1
1074,1074,3533,3335,-1,-1
1075,1075,3535,9049,-1,-1
1076,1076,3543,1249,-1,-1
1077,1077,3545,5940,-1,-1
1078,1078,3554,8225,-1,-1
1079,1079,3556,1588,-1,-1
1080,1080,3558,3391,-1,-1
1081,1081,3558,6237,-1,-1
1082,1082,3571,8949,-1,-1
1083,1083,3572,592,-1,-1
1084,1084,3572,2913,-1,-1
1085,1085,3575,9977,-1,-1
1086,1086,3576,4258,-1,-1
1087,1087,3576,9697,-1,-1
1088,1088,3592,80,-1,-1
1089,1089,3592,7292,-1,-1
1090,1090,3593,8586,-1,-1
1091,1091,3594,6430,-1,-1
1092,1092,3594,6753,-1,-1
1093,1093,3595,2089,-1,-1
1094,1094,3596,8335,-1,-1
1095,1095,3598,3458,-1,-1
1096,1096,3598,7294,-1,-1
1097,1097,3602,849,-1,-1
1098,1098,3606,1814,-1,-1
1099,1099,3608,6984,-1,-1
1100,1100,3614,9413,-1,-1
1101,1101,3617,6671,-1,-1
1102,1102,3621,5592,-1,-1
1103,1103,3624,6168,-1,-1
1104,1104,3625,975,-1,-1
1105,1105,3633,526,-1,-1
1106,1106,3633,7446,-1,-1
1107,1107,3641,9228,-1,-1
1108,1108,3644,2907,-1,-1
1109,1109,3648,598,-1,-1
1110,1110,3649,4295,-1,-1
1111,1111,3653,8657,-1,-1
1112,1112,3654,5864,-1,-1
1113,1113,3657,7017,-1,-1
1114,1114,3657,9838,-1,-1
1115,1115,3662,3990,-1,-1
1116,1116,3670,5835,-1,-1
1117,1117,3670,6047,-1,-1
1118,1118,3671,8386,-1,-1
1119,1119,3672,4732,-1,-1
1120,1120,3672,7304,-1,-1
1121,1121,3672,8207,-1,-1
1122,1122,3673,7449,-1,-1
1123,1123,3675,7824,-1,-1
1124,1124,3677,1223,-1,-1
1125,1125,3680,2055,-1,-1
1126,1126,3680,6654,-1,-1
1127,1127,3681,89,-1,-1
1128,1128,3688,7473,-1,-1
1129,1129,3690,476,-1,-1
1130,1130,3693,8402,-1,-1
1131,1131,3694,2399,-1,-1
1132,1132,3695,6808,-1,-1
1133,1133,3699,9406,-1,-1
1134,1134,3711,3695,-1,-1
1135,1135,3711,8415,-1,-1
1136,1136,3712,9028,-1,-1
1137,1137,3718,1154,-1,-1
1138,1138,3726,4593,-1,-1
1139,1139,3732,2192,-1,-1
1140,1140,3742,7272,-1,-1
1141,1141,3744,1847,-1,-1
1142,1142,3750,6297,-1,-1
1143,1143,3752,2374,-1,-1
1144,1144,3754,3142,-1,-1
1145,1145,3754,5285,-1,-1
1146,1146,3760,9925,-1,-1
1147,1147,3767,4280,-1,-1
1148,1148,3771,627,-1,-1
1149,1149,3778,7706,-1,-1
1150,1150,3782,5019,-1,-1
1151,1151,3783,4944,-1,-1
1152,1152,3787,4371,-1,-1
1153,1153,3791,1922,-1,-1
1154,1154,3791,2601,-1,-1
1155,1155,3798,8693,-1,-1
1156,1156,3802,7744,-1,-1
1157,1157,3803,302,-1,-1
1158,1158,3817,8635,-1,-1
1159,1159,3821,5233,-1,-1
1160,1160,3825,8703,-1,-1
1161,1161,3830,9602,-1,-1
1162,1162,3837,7906,-1,-1
1163,1163,3839,2404,-1,-1
1164,1164,3840,4954,-1,-1
1165,1165,3842,9676,-1,-1
1166,1166,3843,1718,-1,-1
1167,1167,3849,4500,-1,-1
1168,1168,3851,5690,-1,-1
1169,1169,3854,2173,-1,-1
1170,1170,3854,5332,-1,-1
1171,1171,3855,2054,-1,-1
1172,1172,3858,9252,-1,-1
1173,1173,3861,4200,-1,-1
1174,1174,3863,6442,-1,-1
1175,1175,3864,3847,-1,-1
1176,1176,3866,2430,-1,-1
1177,1177,3874,3498,-1,-1
1178,1178,3878,932,-1,-1
1179,1179,3881,2326,-1,-1
1180,1180,3884,234,-1,-1
1181,1181,3885,9721,-1,-1
1182,1182,3887,6079,-1,-1
1183,1183,3890,875,-1,-1
1184,1184,3890,2796,-1,-1
1185,1185,3890,8334,-1,-1
1186,1186,3893,3930,-1,-1
1187,1187,3900,1707,-1,-1
1188,1188,3909,8433,-1,-1
1189,1189,3912,4696,-1,-1
1190,1190,3912,7469,-1,-1
1191,1191,3915,3076,-1,-1
1192,1192,3918,1699,-1,-1
1193,1193,3924,515,-1,-1
1194,1194,3927,7656,-1,-1
1195,1195,3929,5581,-1,-1
1196,1196,3929,5734,-1,-1
1197,1197,3931,1042,-1,-1
1198,1198,3932,1010,-1,-1
1199,1199,3932,1371,-1,-1
1200,1200,3934,2075,-1,-1
1201,1201,3935,513,-1,-1
1202,1202,3938,9529,-1,-1
1203,1203,3942,7753,-1,-1
1204,1204,3944,41,-1,-1
1205,1205,3946,7103,-1,-1
1206,1206,3948,2740,-1,-1
1207,1207,3948,8287,-1,-1
1208,1208,3951,8226,-1,-1
1209,1209,3951,9672,-1,-1
1210,1210,3961,123,-1,-1
1211,1211,3961,7103,-1,-1
1212,1212,3962,1080,-1,-1
1213,1213,3968,4125,-1,-1
1214,1214,3974,2284,-1,-1
1215,1215,3977,57,-1,-1
1216,1216,3981,2866,-1,-1
1217,1217,3981,7997,-1,-1
1218,1218,3989,8688,-1,-1
1219,1219,3992,1674,-1,-1
1220,1220,3992,7708,-1,-1
1221,1221,4001,216,-1,-1
1222,1222,4002,6903,-1,-1
1223,1223,4004,7430,-1,-1
1224,1224,4007,253,-1,-1
1225,1225,4010,834,-1,-1
1226,1226,4010,4105,-1,-1
1227,1227,4020,8790,-1,-1
1228,1228,4021,3936,-1,-1
1229,1229,4025,871,-1,-1
1230,1230,4032,9653,-1,-1
1231,1231,4036,4088,-1,-1
1232,1232,4039,3786,-1,-1
1233,1233,4043,3968,-1,-1
1234,1234,4045,307,-1,-1
1235,1235,4046,2023,-1,-1
1236,1236,4060,2230,-1,-1
1237,1237,4061,1823,-1,-1
1238,1238,4061,9216,-1,-1
1239,1239,4062,6733,-1,-1
1240,1240,4068,3946,-1,-1
1241,1241,4068,6076,-1,-1
1242,1242,4069,6186,-1,-1
1243,1243,4069,8430,-1,-1
1244,1244,4071,8511,-1,-1
1245,1245,4074,2409,-1,-1
1246,1246,4081,383,-1,-1
1247,1247,4082,8495,-1,-1
1248,1248,4083,7226,-1,-1
1249,1249,4084,6190,-1,-1
1250,1250,4085,1875,-1,-1
1251,1251,4086,4166,-1,-1
1252,1252,4087,619,-1,-1
1253,1253,4087,5293,-1,-1
1254,1254,4096,1844,-1,-1
1255,1255,4096,5892,-1,-1
1256,1256,4099,5283,-1,-1
1257,1257,4102,2721,-1,-1
1258,1258,4102,5163,-1,-1
1259,1259,4103,1078,-1,-1
1260,1260,4118,156,-1,-1
1261,1261,4118,5852,-1,-1
1262,1262,4126,894,-1,-1
1263,1263,4126,4407,-1,-1
1264,1264,4126,6812,-1,-1
1265,1265,4129,4127,-1,-1
1266,1266,4129,5368,-1,-1
1267,1267,4131,3909,-1,-1
1268,1268,4148,9370,-1,-1
1269,1269,4149,21,-1,-1
1270,1270,4154,6346,-1,-1
1271,1271,4154,7567,-1,-1
1272,1272,4155,7116,-1,-1
1273,1273,4170,1175,-1,-1
1274,1274,4171,5316,-1,-1
1275,1275,4172,6249,-1,-1
1276,1276,4177,8719,-1,-1
1277,1277,4178,4863,-1,-1
1278,1278,4179,5458,-1,-1
1279,1279,4180,739,-1,-1
1280,1280,4183,1649,-1,-1
1281,1281,4186,4740,-1,-1
1282,1282,4191,1177,-1,-1
1283,1283,4191,7065,-1,-1
1284,1284,4192,9137,-1,-1
1285,1285,4198,4643,-1,-1
1286,1286,4202,6790,-1,-1
1287,1287,4204,3371,-1,-1
1288,1288,4204,8191,-1,-1
1289,1289,4205,979,-1,-1
1290,1290,4206,7079,-1,-1
1291,1291,4206,7158,-1,-1
1292,1292,4208,319,-1,-1
1293,1293,4209,4734,-1,-1
1294,1294,4209,5040,-1,-1
1295,1295,4215,4264,-1,-1
1296,1296,4227,1931,-1,-1
1297,1297,4233,5253,-1,-1
1298,1298,4233,6765,-1,-1
1299,1299,4234,1682,-1,-1
1300,1300,4235,3969,-1,-1
1301,1301,4236,6093,-1,-1
1302,1302,4239,2569,-1,-1
1303,1303,4241,5021,-1,-1
1304,1304,4243,1720,-1,-1
1305,1305,4248,3040,-1,-1
1306,1306,4248,9561,-1,-1
1307,1307,4252,9532,-1,-1
1308,1308,4254,7291,-1,-1
1309,1309,4255,664,-1,-1
1310,1310,4256,3307,-1,-1
1311,1311,4257,748,-1,-1
1312,1312,4260,9740,-1,-1
1313,1313,4264,7885,-1,-1
1314,1314,4270,4745,-1,-1
1315,1315,4272,588,-1,-1
1316,1316,4276,555,-1,-1
1317,1317,4277,3974,-1,-1
1318,1318,4281,2594,-1,-1
1319,1319,4284,1248,-1,-1
1320,1320,4284,7347,-1,-1
1321,1321,4292,9289,-1,-1
1322,1322,4294,5960,-1,-1
1323,1323,4300,3043,-1,-1
1324,1324,4302,6874,-1,-1
1325,1325,4305,1801,-1,-1
1326,1326,4310,6591,-1,-1
1327,1327,4311,5364,-1,-1
1328,1328,4312,4875,-1,-1
1329,1329,4314,676,-1,-1
1330,1330,4315,3953,-1,-1
1331,1331,4319,8652,-1,-1
1332,1332,4320,4619,-1,-1
1333,1333,4321,1072,-1,-1
1334,1334,4324,5102,-1,-1
1335,1335,4324,9465,-1,-1
1336,1336,4329,3376,-1,-1
1337,1337,4335,9724,-1,-1
1338,1338,4341,1349,-1,-1
1339,1339,4345,6091,-1,-1
1340,1340,4351,2040,-1,-1
1341,1341,4351,9784,-1,-1
1342,1342,4352,6992,-1,-1
1343,1343,4356,8534,-1,-1
1344,1344,4370,5518,-1,-1
1345,1345,4371,976,-1,-1
1346,1346,4376,9764,-1,-1
1347,1347,4377,6878,-1,-1
1348,1348,4378,7454,-1,-1
1349,1349,4379,4765,-1,-1
1350,1350,4381,6561,-1,-1
1351,1351,4383,6405,-1,-1
1352,1352,4383,8046,-1,-1
1353,1353,4390,208,-1,-1
1354,1354,4392,5274,-1,-1
1355,1355,4394,1934,-1,-1
1356,1356,4399,3556,-1,-1
1357,1357,4401,1189,-1,-1
1358,1358,4403,7702,-1,-1
1359,1359,4414,2848,-1,-1
1360,1360,4414,6115,-1,-1
1361,1361,4419,9587,-1,-1
1362,1362,4422,4509,-1,-1
1363,1363,4423,267,-1,-1
1364,1364,4423,5926,-1,-1
1365,1365,4424,1726,-1,-1
1366,1366,4430,6891,-1,-1
1367,1367,4434,4300,-1,-1
1368,1368,4435,4574,-1,-1
1369,1369,4441,7885,-1,-1
1370,1370,4451,1148,-1,-1
1371,1371,4453,9750,-1,-1
1372,1372,4454,1447,-1,-1
1373,1373,4461,6424,-1,-1
1374,1374,4464,5742,-1,-1
1375,1375,4467,6155,-1,-1
1376,1376,4469,7884,-1,-1
1377,1377,4479,6020,-1,-1
1378,1378,4496,3059,-1,-1
1379,1379,4497,4944,-1,-1
1380,1380,4506,3751,-1,-1
1381,1381,4507,310,-1,-1
1382,1382,4507,2068,-1,-1
1383,1383,4507,4478,-1,-1
1384,1384,4510,852,-1,-1
1385,1385,4517,246,-1,-1
1386,1386,4519,442,-1,-1
1387,1387,4519,4726,-1,-1
1388,1388,4520,7014,-1,-1
1389,1389,4535,2814,-1,-1
1390,1390,4537,7625,-1,-1
1391,1391,4545,5576,-1,-1
1392,1392,4548,9639,-1,-1
1393,1393,4552,9486,-1,-1
1394,1394,4556,1721,-1,-1
1395,1395,4558,5530,-1,-1
1396,1396,4561,8852,-1,-1
1397,1397,4570,522,-1,-1
1398,1398,4570,4383,-1,-1
1399,1399,4575,882,-1,-1
1400,1400,4578,1349,-1,-1
1401,1401,4581,6437,-1,-1
1402,1402,4586,5386,-1,-1
1403,1403,4589,9977,-1,-1
1404,1404,4593,8991,-1,-1
1405,1405,4594,6211,-1,-1
1406,1406,4597,1238,-1,-1
1407,1407,4597,1844,-1,-1
1408,1408,4598,7506,-1,-1
1409,1409,4599,4262,-1,-1
1410,1410,4605,5766,-1,-1
1411,1411,4606,2294,-1,-1
1412,1412,4614,3359,-1,-1
1413,1413,4616,9723,-1,-1
1414,1414,4617,7973,-1,-1
1415,1415,4618,1738,-1,-1
1416,1416,4618,3699,-1,-1
1417,1417,4621,6498,-1,-1
1418,1418,4621,8607,-1,-1
1419,1419,4625,2715,-1,-1
1420,1420,4625,5183,-1,-1
1421,1421,4627,2468,-1,-1
1422,1422,4628,8647,-1,-1
1423,1423,4630,3604,-1,-1
1424,1424,4631,6533,-1,-1
1425,1425,4638,6029,-1,-1
1426,1426,4639,7261,-1,-1
1427,1427,4652,5214,-1,-1
1428,1428,4652,7161,-1,-1
1429,1429,4653,442,-1,-1
1430,1430,4653,6768,-1,-1
1431,1431,4659,8740,-1,-1
1432,1432,4665,3895,-1,-1
1433,1433,4667,9628,-1,-1
1434,1434,4668,202,-1,-1
1435,1435,4679,400,-1,-1
1436,1436,4680,1142,-1,-1
1437,1437,4681,6577,-1,-1
1438,1438,4682,8584,-1,-1
1439,1439,4683,5562,-1,-1
1440,1440,4685,7775,-1,-1
1441,1441,4691,8961,-1,-1
1442,1442,4695,1495,-1,-1
1443,1443,4699,9350,-1,-1
1444,1444,4700,2884,-1,-1
1445,1445,4703,9341,-1,-1
1446,1446,4705,2655,-1,-1
1447,1447,4705,9212,-1,-1
1448,1448,4710,4842,-1,-1
1449,1449,4713,8306,-1,-1
1450,1450,4715,5492,-1,-1
1451,1451,4734,7908,-1,-1
1452,1452,4737,670,-1,-1
1453,1453,4742,4454,-1,-1
1454,1454,4744,5276,-1,-1
1455,1455,4745,7955,-1,-1
1456,1456,4749,9273,-1,-1
1457,1457,4751,7517,-1,-1
1458,1458,4752,1738,-1,-1
1459,1459,4756,8005,-1,-1
1460,1460,4759,3846,-1,-1
1461,1461,4760,5308,-1,-1
1462,1462,4761,9089,-1,-1
1463,1463,4763,6552,-1,-1
1464,1464,4764,9936,-1,-1
1465,1465,4767,1940,-1,-1
1466,1466,4773,7376,-1,-1
1467,1467,4777,2917,-1,-1
1468,1468,4778,474,-1,-1
1469,1469,4778,1004,-1,-1
1470,1470,4785,9958,-1,-1
1471,1471,4789,4589,-1,-1
1472,1472,4792,9415,-1,-1
1473,1473,4793,5585,-1,-1
1474,1474,4806,6491,-1,-1
1475,1475,4811,2457,-1,-1
1476,1476,4813,4085,-1,-1
1477,1477,4818,1547,-1,-1
1478,1478,4823,6857,-1,-1
1479,1479,4835,9820,-1,-1
1480,1480,4840,3470,-1,-1
1481,1481,4846,741,-1,-1
1482,1482,4855,307,-1,-1
1483,1483,4859,8476,-1,-1
1484,1484,4859,9888,-1,-1
1485,1485,4861,7808,-1,-1
1486,1486,4868,2963,-1,-1
1487,1487,4875,6308,-1,-1
1488,1488,4875,9280,-1,-1
1489,1489,4877,7674,-1,-1
1490,1490,4882,9821,-1,-1
1491,1491,4883,974,-1,-1
1492,1492,4884,3936,-1,-1
1493,1493,4895,147,-1,-1
1494,1494,4900,906,-1,-1
1495,1495,4916,5301,-1,-1
1496,1496,4917,1011,-1,-1
1497,1497,4920,9107,-1,-1
1498,1498,4926,2046,-1,-1
1499,1499,4927,1980,-1,-1
1500,1500,4937,7401,-1,-1
1501,1501,4939,8684,-1,-1
1502,1502,4948,1657,-1,-1
1503,1503,4949,6280,-1,-1
1504,1504,4950,3011,-1,-1
1505,1505,4952,7589,-1,-1
1506,1506,4953,9612,-1,-1
1507,1507,4957,7164,-1,-1
1508,1508,4966,4761,-1,-1
1509,1509,4967,8382,-1,-1
1510,1510,4970,1090,-1,-1
1511,1511,4971,4347,-1,-1
1512,1512,4979,6817,-1,-1
1513,1513,4980,8621,-1,-1
1514,1514,4988,5567,-1,-1
1515,1515,4991,6150,-1,-1
1516,1516,4992,9903,-1,-1
1517,1517,4994,9295,-1,-1
1518,1518,4996,309,-1,-1
1519,1519,4996,3193,-1,-1
1520,1520,5002,8065,-1,-1
1521,1521,5005,1166,-1,-1
1522,1522,5008,7649,-1,-1
1523,1523,5010,2065,-1,-1
1524,1524,5020,9668,-1,-1
1525,1525,5023,7412,-1,-1
1526,1526,5024,1965,-1,-1
1527,1527,5027,9000,-1,-1
1528,1528,5028,6876,-1,-1
1529,1529,5031,4891,-1,-1
1530,1530,5033,7832,-1,-1
1531,1531,5035,469,-1,-1
1532,1532,5035,7463,-1,-1
1533,1533,5043,2298,-1,-1
1534,1534,5048,7368,-1,-1
1535,1535,5049,5301,-1,-1
1536,1536,5050,7912,-1,-1
1537,1537,5053,7168,-1,-1
1538,1538,5053,7989,-1,-1
1539,1539,5069,8196,-1,-1
1540,1540,5070,836,-1,-1
1541,1541,5073,249,-1,-1
1542,1542,5073,5506,-1,-1
1543,1543,5080,9993,-1,-1
1544,1544,5081,6476,-1,-1
1545,1545,5082,2595,-1,-1
1546,1546,5089,1857,-1,-1
1547,1547,5089,9396,-1,-1
1548,1548,5091,1008,-1,-1
1549,1549,5092,5529,-1,-1
1550,1550,5103,662,-1,-1
1551,1551,5103,4900,-1,-1
1552,1552,5105,634,-1,-1
1553,1553,5107,5607,-1,-1
1554,1554,5108,3724,-1,-1
1555,1555,5110,9896,-1,-1
1556,1556,5111,5588,-1,-1
1557,1557,5111,7823,-1,-1
1558,1558,5119,172,-1,-1
1559,1559,5133,8969,-1,-1
1560,1560,5134,9928,-1,-1
1561,1561,5135,6232,-1,-1
1562,1562,5140,4385,-1,-1
1563,1563,5148,2833,-1,-1
1564,1564,5148,6380,-1,-1
1565,1565,5150,6692,-1,-1
1566,1566,5152,9313,-1,-1
1567,1567,5153,1996,-1,-1
1568,1568,5155,5912,-1,-1
1569,1569,5157,490,-1,-1
1570,1570,5157,1113,-1,-1
1571,1571,5164,1014,-1,-1
1572,1572,5170,6655,-1,-1
1573,1573,5172,8980,-1,-1
1574,1574,5174,2808,-1,-1
1575,1575,5175,8780,-1,-1
1576,1576,5175,9549,-1,-1
1577,1577,5178,4240,-1,-1
1578,1578,5180,4799,-1,-1
1579,1579,5184,5408,-1,-1
1580,1580,5195,5109,-1,-1
1581,1581,5203,5279,-1,-1
1582,1582,5205,9632,-1,-1
1583,1583,5209,4545,-1,-1
1584,1584,5209,8296,-1,-1
1585,1585,5213,7746,-1,-1
1586,1586,5217,6468,-1,-1
1587,1587,5218,2150,-1,-1
1588,1588,5219,8362,-1,-1
1589,1589,5223,1841,-1,-1
1590,1590,5223,2326,-1,-1
1591,1591,5234,6763,-1,-1
1592,1592,5239,8116,-1,-1
1593,1593,5242,6947,-1,-1
1594,1594,5246,2393,-1,-1
1595,1595,5252,6438,-1,-1
1596,1596,5258,3964,-1,-1
1597,1597,5260,4796,-1,-1
1598,1598,5260,5442,-1,-1
1599,1599,5267,2337,-1,-1
1600,1600,5270,4805,-1,-1
1601,1601,5278,5946,-1,-1
1602,1602,5281,6175,-1,-1
1603,1603,5287,1500,-1,-1
1604,1604,5288,1891,-1,-1
1605,1605,5289,6070,-1,-1
1606,1606,5290,4263,-1,-1
1607,1607,5291,1450,-1,-1
1608,1608,5293,9264,-1,-1
1609,1609,5298,6349,-1,-1
1610,1610,5301,3503,-1,-1
1611,1611,5302,4169,-1,-1
1612,1612,5303,1918,-1,-1
1613,1613,5303,7603,-1,-1
1614,1614,5304,3467,-1,-1
1615,1615,5308,3014,-1,-1
1616,1616,5315,9392,-1,-1
1617,1617,5317,7337,-1,-1
1618,1618,5318,8568,-1,-1
1619,1619,5327,8407,-1,-1
1620,1620,5331,3645,-1,-1
1621,1621,5332,1192,-1,-1
1622,1622,5335,5157,-1,-1
1623,1623,5339,1979,-1,-1
1624,1624,5344,5366,-1,-1
1625,1625,5347,3652,-1,-1
1626,1626,5352,4832,-1,-1
1627,1627,5354,2102,-1,-1
1628,1628,5356,6807,-1,-1
1629,1629,5363,9352,-1,-1
1630,1630,5369,4690,-1,-1
1631,1631,5376,8134,-1,-1
1632,1632,5378,1876,-1,-1
1633,1633,5378,7592,-1,-1
1634,1634,5383,8672,-1,-1
1635,1635,5384,727,-1,-1
1636,1636,5384,2677,-1,-1
1637,1637,5385,611,-1,-1
1638,1638,5392,2800,-1,-1
1639,1639,5398,1261,-1,-1
1640,1640,5402,941,-1,-1
1641,1641,5402,5139,-1,-1
1642,1642,5403,3090,-1,-1
1643,1643,5405,6551,-1,-1
1644,1644,5407,1016,-1,-1
1645,1645,5407,5359,-1,-1
1646,1646,5408,9160,-1,-1
1647,1647,5427,6594,-1,-1
1648,1648,5430,7212,-1,-1
1649,1649,5436,3789,-1,-1
1650,1650,5438,7464,-1,-1
1651,1651,5443,7469,-1,-1
1652,1652,5444,7659,-1,-1
1653,1653,5447,3628,-1,-1
1654,1654,5450,2469,-1,-1
1655,1655,5455,5620,-1,-1
1656,1656,5458,1840,-1,-1
1657,1657,5464,2306,-1,-1
1658,1658,5466,2390,-1,-1
1659,1659,5466,5010,-1,-1
1660,1660,5466,6963,-1,-1
1661,1661,5467,7597,-1,-1
1662,1662,5470,6308,-1,-1
1663,1663,5470,8635,-1,-1
1664,1664,5471,5625,-1,-1
1665,1665,5473,413,-1,-1
1666,1666,5474,2199,-1,-1
1667,1667,5474,7511,-1,-1
1668,1668,5474,8808,-1,-1
1669,1669,5477,8023,-1,-1
1670,1670,5477,9186,-1,-1
1671,1671,5480,1739,-1,-1
1672,1672,5480,8145,-1,-1
1673,1673,5485,7460,-1,-1
1674,1674,5488,4586,-1,-1
1675,1675,5489,6888,-1,-1
1676,1676,5495,1376,-1,-1
1677,1677,5499,2774,-1,-1
1678,1678,5505,443,-1,-1
1679,1679,5508,9168,-1,-1
1680,1680,5515,255,-1,-1
1681,1681,5528,4204,-1,-1
1682,1682,5531,6058,-1,-1
1683,1683,5532,2323,-1,-1
1684,1684,5537,8992,-1,-1
1685,1685,5539,904,-1,-1
1686,1686,5541,9145,-1,-1
1687,1687,5542,6814,-1,-1
1688,1688,5543,4730,-1,-1
1689,1689,5544,4554,-1,-1
1690,1690,5545,2580,-1,-1
